OscP5 0.9.9 infos, comments, questions at http://www.sojamo.de/oscP5

### [2018/4/13 13:54:11] PROCESS @ OscP5 stopped.
### [2018/4/13 13:54:11] PROCESS @ UdpClient.openSocket udp socket initialized.
### [2018/4/13 13:54:12] PROCESS @ UdpServer.start() new Unicast DatagramSocket created @ port 5002
### [2018/4/13 13:54:12] PROCESS @ UdpServer.run() UdpServer is running @ 5002
### [2018/4/13 13:54:12] INFO @ OscP5 is running. you (128.206.21.52) are listening @ port 5002
TimeStamp, Alpha, Beta, Delta, Gamma, Theta

2018-04-13 13:54:32.028,=(0.4384034738835625+ 0.7850429677109297+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3099295941584237+0.7334431871490782+0.7037317767740455)/4,=(0.3788734657170379+ 0.8618644315507872+0.7260966634495603+0.39016536359660486)/4,=(-0.07968806851632837+ 0.6960110784807949+0.8955040709703028+0.02764427794051031)/4,=(0.37416993149333594+ 0.16525822544755797+0.4489892267869099+0.2868814874637888)/4,
2018-04-13 13:54:32.151,=(0.4384034738835625+ 0.5279093513731732+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.33329182360948856+0.7334431871490782+0.7037317767740455)/4,=(0.3788734657170379+ 0.6567426348674119+0.7260966634495603+0.39016536359660486)/4,=(-0.07968806851632837+ 0.46483511158159846+0.8955040709703028+0.02764427794051031)/4,=(0.37416993149333594+ 0.18094206194828616+0.4489892267869099+0.2868814874637888)/4,
2018-04-13 13:54:32.253,=(0.4384034738835625+ 0.16359084242892039+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3492508338167024+0.7334431871490782+0.7037317767740455)/4,=(0.3788734657170379+ 0.43245558732076783+0.7260966634495603+0.39016536359660486)/4,=(-0.07968806851632837+ 0.17261799060933913+0.8955040709703028+0.02764427794051031)/4,=(0.37416993149333594+ 0.19804058187607615+0.4489892267869099+0.2868814874637888)/4,
2018-04-13 13:54:32.355,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.35242806427103884+0.7334431871490782+0.7037317767740455)/4,=(0.3788734657170379+ 0.2937510722140041+0.7260966634495603+0.39016536359660486)/4,=(-0.07968806851632837+ -0.05407659144108279+0.8955040709703028+0.02764427794051031)/4,=(0.37416993149333594+ 0.2080477713090231+0.4489892267869099+0.2868814874637888)/4,
2018-04-13 13:54:32.419,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7334431871490782+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.7260966634495603+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+0.8955040709703028+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.4489892267869099+0.2868814874637888)/4,
2018-04-13 13:54:32.523,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7334431871490782+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.7260966634495603+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+0.8955040709703028+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.4489892267869099+0.2868814874637888)/4,
2018-04-13 13:54:32.609,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7334431871490782+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.7260966634495603+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+0.8955040709703028+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.4489892267869099+0.2868814874637888)/4,
2018-04-13 13:54:32.795,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7562362879110873+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.7744838529882734+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+0.9683176808099088+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.4754523261124338+0.2868814874637888)/4,
2018-04-13 13:54:32.852,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:32.944,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:33.03,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:33.158,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:33.244,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:33.401,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:33.466,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:33.568,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:33.659,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:33.784,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:33.827,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:34.007,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:34.073,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:34.18,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:34.286,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:34.355,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:34.438,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:34.623,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:34.67,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:34.753,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:34.875,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:34.94,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:35.049,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:35.206,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:35.296,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:35.382,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:35.486,=(0.4384034738835625+ 0.005462374581532499+1.0052668917212373+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.7967962718261918+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+0.8385499007206131+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+1.06039204498029+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.5076621773863436+0.2868814874637888)/4,
2018-04-13 13:54:35.574,=(0.4384034738835625+ 0.005462374581532499+-0.20894397964081243+0.17707664047575436)/4,=(0.6635679139233913+ 0.3452000850181841+0.4227294478026522+0.7037317767740455)/4,=(0.3788734657170379+ 0.2617739766596535+-0.08072885154419797+0.39016536359660486)/4,=(-0.07968806851632837+ -0.14525427756715412+-0.5611039649607793+0.02764427794051031)/4,=(0.37416993149333594+ 0.20234118410672358+0.04772564991655259+0.2868814874637888)/4,
2018-04-13 13:54:35.68,=(0.4384034738835625+ -0.9823336960483448+-0.19796675872406752+0.17707664047575436)/4,=(0.6635679139233913+ 0.17331677486067915+0.39987135993992245+0.7037317767740455)/4,=(0.3788734657170379+ -0.10073377095867292+-0.12272179357180533+0.39016536359660486)/4,=(-0.07968806851632837+ -0.5078302314543398+-0.5447803020615599+0.02764427794051031)/4,=(0.37416993149333594+ -0.21514110243125759+0.02678668200858567+0.2868814874637888)/4,
2018-04-13 13:54:35.796,=(0.4384034738835625+ -0.8416567147269349+-0.1725812998637962+0.17707664047575436)/4,=(0.6635679139233913+ 0.1819370567097354+0.3866721182027442+0.7037317767740455)/4,=(0.3788734657170379+ -0.12662592472746048+-0.17791117969108156+0.39016536359660486)/4,=(-0.07968806851632837+ -0.44145479114680664+-0.5366038248904963+0.02764427794051031)/4,=(0.37416993149333594+ -0.18811869440784837+0.01796643560948434+0.2868814874637888)/4,
2018-04-13 13:54:35.907,=(0.40304968992750256+ -0.6787233643274844+-0.1496395168491184+0.3279355088246683)/4,=(0.6320663523956042+ 0.18819516425631616+0.3792391419386825+0.3907767255308135)/4,=(0.37959534769640757+ -0.16068630400469022+-0.22926394776388212+0.42860765504514503)/4,=(0.10493519730286276+ -0.3907756457755013+-0.5391516571967698+0.49078593064581)/4,=(0.27957809256474614+ -0.15697467111541247+0.020513752449959427+0.20425551987823845)/4,
2018-04-13 13:54:35.973,=(0.44306342792019554+ -0.5156674332301461+-0.1467492789204467+0.37814367654257713)/4,=(0.5957075716176786+ 0.1973268885620818+0.3737255576391217+0.40048707459794963)/4,=(0.41845978646484144+ -0.19765543204220715+-0.26596570707362865+0.39241567876004313)/4,=(0.17373489505473533+ -0.35422112847994625+-0.5486722256878472+0.48809615310879284)/4,=(0.26030889922021094+ -0.13678306617401628+0.02977873334910419+0.1849337049310754)/4,
2018-04-13 13:54:36.1,=(0.49809563009731994+ -0.35748567059079384+-0.1467492789204467+0.45160984856983666)/4,=(0.573561829204136+ 0.20810921401774019+0.3674168246948414+0.4565742020910327)/4,=(0.44569394167052473+ -0.22980907264955722+-0.29032612302905575+0.38503454455669617)/4,=(0.2810931965943131+ -0.3203548287316909+-0.5596203743867266+0.5216915451387313)/4,=(0.23708270700673695+ -0.1326606195523552+0.044919771436953755+0.19100114213151084)/4,
2018-04-13 13:54:36.187,=(0.6206500296131916+ -0.23902133520559452+-0.1467492789204467+0.5504863188949067)/4,=(0.58133983620388+ 0.2156560778966887+0.35853148820323383+0.5465382668900137)/4,=(0.4821096368472739+ -0.2569966842422786+-0.30932867362729805+0.45113076385561374)/4,=(0.4400139959685988+ -0.2798627757846595+-0.5680566624043017+0.620002433734489)/4,=(0.21997535963146414+ -0.13850541150257203+0.06825227959205328+0.21390461372328015)/4,
